sample_name	amplicon_number	feature	gene	gene_cn	truncated	is_canonical_oncogene
BS_ANZMQ09Q	amplicon3	ecDNA_1	TNFRSF19	6.311106703837246	None	False
BS_ANZMQ09Q	amplicon3	unknown_1	ANKRD26P3	5.734669194856911	3p	False
BS_ANZMQ09Q	amplicon3	unknown_1	TPTE2	6.1863442777964	None	False
BS_ANZMQ09Q	amplicon3	unknown_1	TPTE2P6	6.401636989861756	5p	False
BS_ANZMQ09Q	amplicon4	Linear_1	AMER2	5.919066122073349	None	False
BS_ANZMQ09Q	amplicon4	Linear_1	ATP8A2	5.919066122073349	3p	False
BS_ANZMQ09Q	amplicon4	Linear_1	MTMR6	5.919066122073349	None	False
BS_ANZMQ09Q	amplicon4	Linear_1	NUP58	5.919066122073349	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	BIVM	5.975301973054275	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	BIVM-ERCC5	5.975301973054275	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	CCDC168	5.975301973054275	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	CLYBL	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	CLYBL-AS1	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	CLYBL-AS2	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	DOCK9	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	DOCK9-AS1	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	DOCK9-DT	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	ERCC5	5.975301973054275	None	True
BS_ANZMQ09Q	amplicon5	Linear_1	FGF14	5.975301973054275	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	FGF14-AS1	5.975301973054275	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	FGF14-AS2	5.975301973054275	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	FGF14-IT1	5.975301973054275	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	FKSG29	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	GGACT	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	GPR18	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	GPR183	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	ITGBL1	5.975301973054273	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	METTL21C	5.975301973054275	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	METTL21EP	5.975301973054275	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	NALCN	5.9753019730545756	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	NALCN-AS1	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	PCCA	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	PCCA-AS1	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	PCCA-DT	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	POGLUT2	5.975301973054275	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	SLC10A2	5.975301973054276	5p	False
BS_ANZMQ09Q	amplicon5	Linear_1	SLC15A1	5.975301973054568	3p	False
BS_ANZMQ09Q	amplicon5	Linear_1	TEX30	5.975301973054275	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	TM9SF2	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	TMTC4	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	TPP2	5.975301973054275	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	UBAC2	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	UBAC2-AS1	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon5	Linear_1	ZIC2	5.975301973054568	None	True
BS_ANZMQ09Q	amplicon5	Linear_1	ZIC5	5.975301973054568	None	False
BS_ANZMQ09Q	amplicon6	Linear_1	ABHD13	5.991852110189186	None	False
BS_ANZMQ09Q	amplicon6	Linear_1	ARGLU1	6.011230971534424	None	False
BS_ANZMQ09Q	amplicon6	Linear_1	EFNB2	6.011230971534424	None	False
BS_ANZMQ09Q	amplicon6	Linear_1	FAM155A	5.9049165629182045	None	False
BS_ANZMQ09Q	amplicon6	Linear_1	FAM155A-IT1	5.9049165629182045	None	False
BS_ANZMQ09Q	amplicon6	Linear_1	LIG4	5.991852110189186	None	False
BS_ANZMQ09Q	amplicon6	Linear_1	SNORD31B	5.9049165629182045	None	False
BS_ANZMQ09Q	amplicon6	Linear_1	TNFSF13B	5.991852110189186	None	False
BS_ANZMQ09Q	amplicon7	Linear_1	ANKRD10	6.395992023895085	None	False
BS_ANZMQ09Q	amplicon7	Linear_1	ARHGEF7	6.240152029211383	None	False
BS_ANZMQ09Q	amplicon7	Linear_1	ARHGEF7-AS1	6.240152029211383	None	False
BS_ANZMQ09Q	amplicon7	Linear_1	ARHGEF7-AS2	6.240152029211383	None	False
BS_ANZMQ09Q	amplicon7	Linear_1	ATP11AUN	6.266502797666292	3p	False
BS_ANZMQ09Q	amplicon7	Linear_1	CARS2	6.395992023895085	None	False
BS_ANZMQ09Q	amplicon7	Linear_1	COL4A2	6.395992023895085	5p	False
BS_ANZMQ09Q	amplicon7	Linear_1	COL4A2-AS1	6.395992023895085	None	False
BS_ANZMQ09Q	amplicon7	Linear_1	COL4A2-AS2	6.395992023895085	None	False
BS_ANZMQ09Q	amplicon7	Linear_1	ING1	6.395992023895085	None	False
BS_ANZMQ09Q	amplicon7	Linear_1	NAXD	6.395992023895085	None	False
BS_ANZMQ09Q	amplicon7	Linear_1	RAB20	6.395992023895085	None	False
BS_ANZMQ09Q	amplicon7	Linear_1	SPACA7	6.422342792349994	None	False
BS_ANZMQ09Q	amplicon7	Linear_1	TEX29	6.240152029211383	None	False
BS_ANZMQ09Q	amplicon7	Linear_1	TUBGCP3	6.266502797666292	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	ATP6V1C2	6.379872028746161	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	C2orf50	6.281478365433329	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	CAPZA3	6.4866430430811555	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	DDX1	5.8093864821440455	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	FLJ33534	6.281478365433329	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	GACAT3	5.807368476272713	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	KCNF1	6.379872028746161	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	LMO3	5.871031321090984	None	True
BS_BF2MCS03	amplicon1	ecDNA_1	LRATD1	5.8093864821440455	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	MGST1	5.871031321090984	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	MYCN	5.807368476272713	None	True
BS_BF2MCS03	amplicon1	ecDNA_1	MYCNOS	5.807368476272713	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	MYCNUT	5.807368476272713	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	NBAS	5.8093864821440455	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	NOL10	6.379872028746161	3p	False
BS_BF2MCS03	amplicon1	ecDNA_1	PDIA6	6.379872028746161	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	PIK3C2G	6.4866430430811555	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	PLCZ1	6.4866430430811555	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	RERGL	6.4866430430811555	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	RN7SL832P	6.379872028746161	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	ROCK2	6.281478365433329	5p	False
BS_BF2MCS03	amplicon1	ecDNA_1	SKP1P2	5.871031321090984	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	SLC15A5	5.871031321090984	None	False
BS_BF2MCS03	amplicon1	ecDNA_1	SLC66A3	6.281478365433329	None	False
BS_BF2MCS03	amplicon1	unknown_1	ASAP2	8.77693032891466	3p	False
BS_BF2MCS03	amplicon1	unknown_1	BCYRN1	5.524335870274707	None	False
BS_BF2MCS03	amplicon1	unknown_1	CALM2	5.524335870274707	None	False
BS_BF2MCS03	amplicon1	unknown_1	CYS1	9.287896767705417	None	False
BS_BF2MCS03	amplicon1	unknown_1	EPCAM	5.524335870274707	None	True
BS_BF2MCS03	amplicon1	unknown_1	EPCAM-DT	5.524335870274707	None	False
BS_BF2MCS03	amplicon1	unknown_1	FBXO11	5.414104694913795	None	True
BS_BF2MCS03	amplicon1	unknown_1	FOXN2	5.317838679768723	None	False
BS_BF2MCS03	amplicon1	unknown_1	HPCAL1	9.287896767705417	None	False
BS_BF2MCS03	amplicon1	unknown_1	KCNK12	5.524335870274707	None	False
BS_BF2MCS03	amplicon1	unknown_1	KIDINS220	6.106197935291657	3p	False
BS_BF2MCS03	amplicon1	unknown_1	KLF11	9.287896767705417	None	False
BS_BF2MCS03	amplicon1	unknown_1	MBOAT2	6.106197935291657	None	False
BS_BF2MCS03	amplicon1	unknown_1	MSH2	5.524335870274707	None	True
BS_BF2MCS03	amplicon1	unknown_1	MSH2-OT1	5.524335870274707	None	False
BS_BF2MCS03	amplicon1	unknown_1	MSH6	5.414104694913795	None	True
BS_BF2MCS03	amplicon1	unknown_1	NRXN1	4.956771950948802	None	False
BS_BF2MCS03	amplicon1	unknown_1	ODC1	9.287896767705417	None	False
BS_BF2MCS03	amplicon1	unknown_1	ODC1-DT	9.287896767705417	None	False
BS_BF2MCS03	amplicon1	unknown_1	PPP1R21	5.317838679768723	None	False
BS_BF2MCS03	amplicon1	unknown_1	RRM2	9.287896767705417	None	False
BS_BF2MCS03	amplicon1	unknown_1	SNORA80B	9.287896767705417	None	False
BS_BF2MCS03	amplicon1	unknown_1	STON1	5.317838679768723	3p	False
BS_BF2MCS03	amplicon1	unknown_1	STON1-GTF2A1L	5.317838679768723	3p	False
BS_BF2MCS03	amplicon1	unknown_1	STPG4	5.524335870274708	3p	False
BS_BF2MCS03	amplicon2	Linear_1	ZNF254	6.262972788595178	None	False
BS_E3N4JN0X	amplicon1	ecDNA_1	ADAM17	7.33282649590786	None	False
BS_E3N4JN0X	amplicon1	ecDNA_1	ASAP2	7.33282649590786	5p	False
BS_E3N4JN0X	amplicon1	ecDNA_1	CPSF3	7.33282649590786	None	False
BS_E3N4JN0X	amplicon1	ecDNA_1	CYS1	7.796042436095336	None	False
BS_E3N4JN0X	amplicon1	ecDNA_1	GRHL1	7.796042436095335	None	False
BS_E3N4JN0X	amplicon1	ecDNA_1	HPCAL1	7.796042436095336	None	False
BS_E3N4JN0X	amplicon1	ecDNA_1	IAH1	7.33282649590786	None	False
BS_E3N4JN0X	amplicon1	ecDNA_1	ITGB1BP1	7.33282649590786	None	False
BS_E3N4JN0X	amplicon1	ecDNA_1	KLF11	7.796042436095336	None	False
BS_E3N4JN0X	amplicon1	ecDNA_1	NOL10	5.462345488328479	5p	False
BS_E3N4JN0X	amplicon1	ecDNA_1	ODC1	7.796042436095336	None	False
BS_E3N4JN0X	amplicon1	ecDNA_1	ODC1-DT	7.796042436095336	None	False
BS_E3N4JN0X	amplicon1	ecDNA_1	RRM2	7.796042436095336	None	False
BS_E3N4JN0X	amplicon1	ecDNA_1	SNORA80B	7.796042436095336	None	False
BS_E3N4JN0X	amplicon1	ecDNA_1	TAF1B	7.796042436095335	None	False
BS_E3N4JN0X	amplicon1	ecDNA_1	YWHAQ	7.33282649590786	None	True
BS_E3N4JN0X	amplicon1	unknown_1	CAPZA3	4.976827054451185	None	False
BS_E3N4JN0X	amplicon1	unknown_1	FSHR	4.546788508823284	3p	False
BS_E3N4JN0X	amplicon1	unknown_1	GACAT3	5.345036577937138	None	False
BS_E3N4JN0X	amplicon1	unknown_1	LRATD1	4.995962646438997	None	False
BS_E3N4JN0X	amplicon1	unknown_1	MYCN	5.345036577937138	None	True
BS_E3N4JN0X	amplicon1	unknown_1	MYCNOS	5.345036577937138	None	False
BS_E3N4JN0X	amplicon1	unknown_1	MYCNUT	5.345036577937138	None	False
BS_E3N4JN0X	amplicon1	unknown_1	NRXN1	5.007816385562334	3p	False
BS_E3N4JN0X	amplicon1	unknown_1	PIK3C2G	4.976827054451185	None	False
BS_E3N4JN0X	amplicon1	unknown_1	PLCZ1	4.976827054451185	None	False
BS_E3N4JN0X	amplicon1	unknown_1	RERGL	4.976827054451184	None	False
BS_E3N4JN0X	amplicon2	Linear_1	ATP6V1E2	5.224537582792665	None	False
BS_E3N4JN0X	amplicon2	Linear_1	BCYRN1	5.224537582792666	None	False
BS_E3N4JN0X	amplicon2	Linear_1	CALM2	5.224537582792666	None	False
BS_E3N4JN0X	amplicon2	Linear_1	CRIPT	5.224537582792665	None	False
BS_E3N4JN0X	amplicon2	Linear_1	EPAS1	5.224537582792665	None	False
BS_E3N4JN0X	amplicon2	Linear_1	EPCAM	5.224537582792666	None	True
BS_E3N4JN0X	amplicon2	Linear_1	EPCAM-DT	5.224537582792666	None	False
BS_E3N4JN0X	amplicon2	Linear_1	FBXO11	5.2300441710653525	None	True
BS_E3N4JN0X	amplicon2	Linear_1	FOXN2	5.2357574408855605	None	False
BS_E3N4JN0X	amplicon2	Linear_1	KCNK12	5.224537582792666	None	False
BS_E3N4JN0X	amplicon2	Linear_1	MCFD2	5.224537582792665	None	False
BS_E3N4JN0X	amplicon2	Linear_1	MSH2	5.224537582792666	None	True
BS_E3N4JN0X	amplicon2	Linear_1	MSH2-OT1	5.224537582792666	None	False
BS_E3N4JN0X	amplicon2	Linear_1	MSH6	5.2300441710653525	None	True
BS_E3N4JN0X	amplicon2	Linear_1	PIGF	5.224537582792665	None	False
BS_E3N4JN0X	amplicon2	Linear_1	PPP1R21	5.2357574408855605	None	False
BS_E3N4JN0X	amplicon2	Linear_1	RHOQ	5.224537582792665	None	False
BS_E3N4JN0X	amplicon2	Linear_1	SOCS5	5.224537582792665	None	False
BS_E3N4JN0X	amplicon2	Linear_1	STON1	5.2357574408855605	3p	False
BS_E3N4JN0X	amplicon2	Linear_1	STON1-GTF2A1L	5.2357574408855605	3p	False
BS_E3N4JN0X	amplicon2	Linear_1	STPG4	5.224537582792666	None	False
BS_E3N4JN0X	amplicon2	Linear_1	TMEM247	5.224537582792665	None	False
BS_E3N4JN0X	amplicon2	Linear_1	TTC7A	5.224537582792665	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	ATP6V1E2	4.637363868039078	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	BCYRN1	4.611647380046213	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	CALM2	4.611647380046213	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	CAMKMT	9.038364484944536	5p	False
BS_EJP43CD9	amplicon1	ecDNA_2	CRIPT	4.637363868039078	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	EPAS1	4.637363868039078	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	EPCAM	4.611647380046213	None	True
BS_EJP43CD9	amplicon1	ecDNA_2	EPCAM-DT	4.611647380046213	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	FBXO11	4.611647380046213	None	True
BS_EJP43CD9	amplicon1	ecDNA_2	FOXN2	4.682726038381294	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	KCNK12	4.611647380046213	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	MCFD2	4.637363868039078	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	MSH2	4.611647380046213	None	True
BS_EJP43CD9	amplicon1	ecDNA_2	MSH2-OT1	4.611647380046213	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	MSH6	4.611647380046213	None	True
BS_EJP43CD9	amplicon1	ecDNA_2	PIGF	4.637363868039078	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	PPP1R21	4.682726038381294	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	PRKCE	4.637363868039078	None	True
BS_EJP43CD9	amplicon1	ecDNA_2	RHOQ	4.637363868039078	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	SIX2	4.637363868039078	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	SIX3	4.637363868039078	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	SIX3-AS1	4.637363868039078	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	SOCS5	4.637363868039078	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	SRBD1	4.637363868039078	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	STON1	4.682726038381294	3p	False
BS_EJP43CD9	amplicon1	ecDNA_2	STON1-GTF2A1L	4.682726038381294	3p	False
BS_EJP43CD9	amplicon1	ecDNA_2	STPG4	4.637363868039078	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	TMEM247	4.637363868039078	None	False
BS_EJP43CD9	amplicon1	ecDNA_2	TTC7A	4.637363868039078	None	False
BS_EJP43CD9	amplicon1	unknown_1	ADAM17	6.40460776430908	None	False
BS_EJP43CD9	amplicon1	unknown_1	ASAP2	6.40460776430908	None	False
BS_EJP43CD9	amplicon1	unknown_1	ATP6V1C2	4.602826551772709	None	False
BS_EJP43CD9	amplicon1	unknown_1	C2orf50	4.602826551772709	None	False
BS_EJP43CD9	amplicon1	unknown_1	CAPZA3	4.672263179801278	None	False
BS_EJP43CD9	amplicon1	unknown_1	CPSF3	6.40460776430908	None	False
BS_EJP43CD9	amplicon1	unknown_1	CYS1	6.40460776430908	None	False
BS_EJP43CD9	amplicon1	unknown_1	DDX1	4.515523615781618	None	False
BS_EJP43CD9	amplicon1	unknown_1	FLJ33534	4.602826551772709	None	False
BS_EJP43CD9	amplicon1	unknown_1	FSHR	3.9422942805669354	3p	False
BS_EJP43CD9	amplicon1	unknown_1	GACAT3	4.515523615781618	None	False
BS_EJP43CD9	amplicon1	unknown_1	GRHL1	6.40460776430908	None	False
BS_EJP43CD9	amplicon1	unknown_1	HPCAL1	6.40460776430908	None	False
BS_EJP43CD9	amplicon1	unknown_1	IAH1	6.40460776430908	None	False
BS_EJP43CD9	amplicon1	unknown_1	ITGB1BP1	6.40460776430908	None	False
BS_EJP43CD9	amplicon1	unknown_1	KCNF1	4.602826551772709	None	False
BS_EJP43CD9	amplicon1	unknown_1	KIDINS220	4.6896234259837515	3p	False
BS_EJP43CD9	amplicon1	unknown_1	KLF11	6.40460776430908	None	False
BS_EJP43CD9	amplicon1	unknown_1	LMO3	4.588481667263204	None	True
BS_EJP43CD9	amplicon1	unknown_1	LRATD1	4.515523615781618	None	False
BS_EJP43CD9	amplicon1	unknown_1	MBOAT2	4.6896234259837515	None	False
BS_EJP43CD9	amplicon1	unknown_1	MGST1	4.588481667263204	None	False
BS_EJP43CD9	amplicon1	unknown_1	MYCN	4.515523615781618	None	True
BS_EJP43CD9	amplicon1	unknown_1	MYCNOS	4.515523615781618	None	False
BS_EJP43CD9	amplicon1	unknown_1	MYCNUT	4.515523615781618	None	False
BS_EJP43CD9	amplicon1	unknown_1	NBAS	4.515523615781618	None	False
BS_EJP43CD9	amplicon1	unknown_1	NOL10	4.628921076225148	3p	False
BS_EJP43CD9	amplicon1	unknown_1	NRXN1	4.646956579338728	3p	False
BS_EJP43CD9	amplicon1	unknown_1	ODC1	6.40460776430908	None	False
BS_EJP43CD9	amplicon1	unknown_1	ODC1-DT	6.40460776430908	None	False
BS_EJP43CD9	amplicon1	unknown_1	PDIA6	4.602826551772709	None	False
BS_EJP43CD9	amplicon1	unknown_1	PIK3C2G	4.672263179801278	None	False
BS_EJP43CD9	amplicon1	unknown_1	PLCZ1	4.672263179801278	None	False
BS_EJP43CD9	amplicon1	unknown_1	RERGL	4.672263179801278	None	False
BS_EJP43CD9	amplicon1	unknown_1	RN7SL832P	4.602826551772709	None	False
BS_EJP43CD9	amplicon1	unknown_1	ROCK2	4.602826551772709	5p	False
BS_EJP43CD9	amplicon1	unknown_1	RRM2	6.40460776430908	None	False
BS_EJP43CD9	amplicon1	unknown_1	SKP1P2	4.588481667263204	None	False
BS_EJP43CD9	amplicon1	unknown_1	SLC15A5	4.588481667263204	None	False
BS_EJP43CD9	amplicon1	unknown_1	SLC66A3	4.602826551772709	None	False
BS_EJP43CD9	amplicon1	unknown_1	SNORA80B	6.40460776430908	None	False
BS_EJP43CD9	amplicon1	unknown_1	TAF1B	6.40460776430908	None	False
BS_EJP43CD9	amplicon1	unknown_1	YWHAQ	6.40460776430908	None	True
BS_EJP43CD9	amplicon2	Linear_1	NRXN1	4.662842235936	5p	False
BS_EJP43CD9	amplicon3	ecDNA_1	BCAT1	6.46388093282721	None	False
BS_EJP43CD9	amplicon3	ecDNA_1	C12orf77	6.46388093282721	None	False
BS_EJP43CD9	amplicon3	ecDNA_1	CASC1	6.773117845298967	None	False
BS_EJP43CD9	amplicon3	ecDNA_1	ETFRF1	6.3560803315539065	None	False
BS_EJP43CD9	amplicon3	ecDNA_1	ITPR2	9.23218369506077	5p	False
BS_EJP43CD9	amplicon3	ecDNA_1	KRAS	6.3560803315539065	None	True
BS_EJP43CD9	amplicon3	ecDNA_1	LMNTD1	6.356080331553911	None	False
BS_EJP43CD9	amplicon3	ecDNA_1	LRMP	6.773117845298967	None	False
BS_EJP43CD9	amplicon3	ecDNA_1	RASSF8-AS1	6.577572102576471	5p	False
BS_M29BNE7Z	amplicon1	ecDNA_1	ADAM17	7.106198507142894	None	False
BS_M29BNE7Z	amplicon1	ecDNA_1	ASAP2	7.106198507142894	5p	False
BS_M29BNE7Z	amplicon1	ecDNA_1	CPSF3	7.106198507142894	None	False
BS_M29BNE7Z	amplicon1	ecDNA_1	CYS1	7.3172030518267634	None	False
BS_M29BNE7Z	amplicon1	ecDNA_1	GRHL1	7.317203051826766	None	False
BS_M29BNE7Z	amplicon1	ecDNA_1	HPCAL1	7.3172030518267634	None	False
BS_M29BNE7Z	amplicon1	ecDNA_1	IAH1	7.106198507142894	None	False
BS_M29BNE7Z	amplicon1	ecDNA_1	ITGB1BP1	7.106198507142894	None	False
BS_M29BNE7Z	amplicon1	ecDNA_1	KLF11	7.3172030518267634	None	False
BS_M29BNE7Z	amplicon1	ecDNA_1	ODC1	7.3172030518267634	None	False
BS_M29BNE7Z	amplicon1	ecDNA_1	ODC1-DT	7.3172030518267634	None	False
BS_M29BNE7Z	amplicon1	ecDNA_1	RRM2	7.3172030518267634	None	False
BS_M29BNE7Z	amplicon1	ecDNA_1	SNORA80B	7.3172030518267634	None	False
BS_M29BNE7Z	amplicon1	ecDNA_1	TAF1B	7.317203051826766	None	False
BS_M29BNE7Z	amplicon1	ecDNA_1	YWHAQ	7.106198507142894	None	True
BS_M29BNE7Z	amplicon1	unknown_1	ATP6V1C2	5.13448518750178	None	False
BS_M29BNE7Z	amplicon1	unknown_1	ATP6V1E2	5.016209330900089	None	False
BS_M29BNE7Z	amplicon1	unknown_1	BCYRN1	5.033970983224059	None	False
BS_M29BNE7Z	amplicon1	unknown_1	C2orf50	5.13448518750178	None	False
BS_M29BNE7Z	amplicon1	unknown_1	CALM2	5.033970983224059	None	False
BS_M29BNE7Z	amplicon1	unknown_1	CAMKMT	8.571954832004117	5p	False
BS_M29BNE7Z	amplicon1	unknown_1	CAPZA3	4.826187329886644	None	False
BS_M29BNE7Z	amplicon1	unknown_1	CRIPT	5.016209330900089	None	False
BS_M29BNE7Z	amplicon1	unknown_1	DDX1	4.925541520306996	None	False
BS_M29BNE7Z	amplicon1	unknown_1	EPAS1	5.016209330900089	None	False
BS_M29BNE7Z	amplicon1	unknown_1	EPCAM	5.033970983224059	None	True
BS_M29BNE7Z	amplicon1	unknown_1	EPCAM-DT	5.033970983224059	None	False
BS_M29BNE7Z	amplicon1	unknown_1	FBXO11	5.033970983224059	None	True
BS_M29BNE7Z	amplicon1	unknown_1	FLJ33534	5.13448518750178	None	False
BS_M29BNE7Z	amplicon1	unknown_1	FOXN2	4.93058726411257	None	False
BS_M29BNE7Z	amplicon1	unknown_1	GACAT3	4.908626075016043	None	False
BS_M29BNE7Z	amplicon1	unknown_1	KCNF1	5.13448518750178	None	False
BS_M29BNE7Z	amplicon1	unknown_1	KCNK12	5.033970983224059	None	False
BS_M29BNE7Z	amplicon1	unknown_1	LMO3	4.782097550286812	None	True
BS_M29BNE7Z	amplicon1	unknown_1	LRATD1	4.925541520306996	None	False
BS_M29BNE7Z	amplicon1	unknown_1	MCFD2	5.016209330900089	None	False
BS_M29BNE7Z	amplicon1	unknown_1	MGST1	4.782097550286812	None	False
BS_M29BNE7Z	amplicon1	unknown_1	MSH2	5.033970983224059	None	True
BS_M29BNE7Z	amplicon1	unknown_1	MSH2-OT1	5.033970983224059	None	False
BS_M29BNE7Z	amplicon1	unknown_1	MSH6	5.033970983224059	None	True
BS_M29BNE7Z	amplicon1	unknown_1	MYCN	4.908626075016043	None	True
BS_M29BNE7Z	amplicon1	unknown_1	MYCNOS	4.908626075016043	None	False
BS_M29BNE7Z	amplicon1	unknown_1	MYCNUT	4.908626075016043	None	False
BS_M29BNE7Z	amplicon1	unknown_1	NBAS	4.925541520306996	None	False
BS_M29BNE7Z	amplicon1	unknown_1	NOL10	5.13448518750178	3p	False
BS_M29BNE7Z	amplicon1	unknown_1	NRXN1	4.876755429340633	3p	False
BS_M29BNE7Z	amplicon1	unknown_1	PDIA6	5.13448518750178	None	False
BS_M29BNE7Z	amplicon1	unknown_1	PIGF	5.016209330900089	None	False
BS_M29BNE7Z	amplicon1	unknown_1	PIK3C2G	4.826187329886644	None	False
BS_M29BNE7Z	amplicon1	unknown_1	PLCZ1	4.826187329886644	None	False
BS_M29BNE7Z	amplicon1	unknown_1	PPP1R21	4.93058726411257	None	False
BS_M29BNE7Z	amplicon1	unknown_1	PRKCE	5.016209330900089	None	True
BS_M29BNE7Z	amplicon1	unknown_1	RERGL	4.826187329886644	None	False
BS_M29BNE7Z	amplicon1	unknown_1	RHOQ	5.016209330900089	None	False
BS_M29BNE7Z	amplicon1	unknown_1	RN7SL832P	5.13448518750178	None	False
BS_M29BNE7Z	amplicon1	unknown_1	ROCK2	5.13448518750178	5p	False
BS_M29BNE7Z	amplicon1	unknown_1	SIX2	5.016209330900089	None	False
BS_M29BNE7Z	amplicon1	unknown_1	SIX3	5.016209330900089	None	False
BS_M29BNE7Z	amplicon1	unknown_1	SIX3-AS1	5.016209330900089	None	False
BS_M29BNE7Z	amplicon1	unknown_1	SKP1P2	4.782097550286812	None	False
BS_M29BNE7Z	amplicon1	unknown_1	SLC15A5	4.848499936033537	None	False
BS_M29BNE7Z	amplicon1	unknown_1	SLC66A3	5.13448518750178	None	False
BS_M29BNE7Z	amplicon1	unknown_1	SOCS5	5.016209330900089	None	False
BS_M29BNE7Z	amplicon1	unknown_1	SRBD1	5.016209330900089	None	False
BS_M29BNE7Z	amplicon1	unknown_1	STON1	4.93058726411257	3p	False
BS_M29BNE7Z	amplicon1	unknown_1	STON1-GTF2A1L	4.93058726411257	3p	False
BS_M29BNE7Z	amplicon1	unknown_1	STPG4	5.033970983224059	None	False
BS_M29BNE7Z	amplicon1	unknown_1	TMEM247	5.016209330900089	None	False
BS_M29BNE7Z	amplicon1	unknown_1	TTC7A	5.016209330900089	None	False
BS_GW7MKKP9	amplicon1	ecDNA_1	DDX1	16.93146233836892	None	False
BS_GW7MKKP9	amplicon1	ecDNA_1	GACAT3	16.93146233836892	3p	False
BS_GW7MKKP9	amplicon1	ecDNA_1	LPIN1	16.93146233836892	5p	False
BS_GW7MKKP9	amplicon1	ecDNA_1	LRATD1	16.93146233836892	None	False
